DateCreated_GMT,LandUse,Grazed,GrazingAnimals,Flooding,Slope,SlopeShape,BedrockDepth,RockFragments0-1cm,Texture0-1cm,SoilColor0_1cm_rgb,RockFragments1-10cm,Texture1-10cm,SoilColor1_10cm_rgb,RockFragments10-20cm,Texture10-20cm,SoilColor10_20cm_rgb,RockFragments20-50cm,Texture20-50cm,SoilColor20_50cm_rgb,RockFragments50-70cm,Texture50-70cm,SoilColor50_70cm_rgb,RockFragments70-100cm,Texture70-100cm,SoilColor70_100cm_rgb,RockFragments100-120cm,Texture100-120cm,SoilColor100_120cm_rgb,VerticalCracking,SurfaceSalt,DepthToLimitingLayer,WaterTableDepth,LimeRequired,SurfaceRockCover,LCC_Class,PhotoSoilPit_url,PhotoSoilSample_url,PhotoLandscapeNorth_url,PhotoLandscapeEast_url,PhotoLandscapeSouth_url,PhotoLandscapeWest_url,Elevation_m,FAOGrowingPeriodLength_days,AridityIndex,Notes,LocationRanKEDSoil,Region,Texture,Recommandation
45018.0,0.638888888888889,SAVANNA,TRUE,",GOAT,HORSE,PIG,SHEEP,WILDLIFE",Rare,gentle,3-5%,"LINEAR,",SAND,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.638888888888889,SAVANNA,TRUE,",GOAT,HORSE,PIG,SHEEP,WILDLIFE",Rare,gentle,3-5%,"LINEAR,",SAND,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.6465277777777778,CROPLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,SANDY,LOAM,SANDY,LOAM,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.6513888888888889,SAVANNA,TRUE,gentle,3-5%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.6513888888888889,SAVANNA,TRUE,gentle,3-5%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.6541666666666666,SAVANNA,TRUE,",GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SAND,SANDY,LOAM,SANDY,LOAM,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.6541666666666666,SAVANNA,TRUE,",GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SAND,SANDY,LOAM,SANDY,LOAM,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.6631944444444444,SAVANNA,TRUE,gentle,3-5%,"LINEAR,",SAND,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.6631944444444444,SAVANNA,TRUE,gentle,3-5%,"LINEAR,",SAND,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45048.0,0.7374999999999999,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SAND,SANDY,LOAM,SANDY,LOAM,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45048.0,0.7374999999999999,SAVANNA,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SAND,SANDY,LOAM,SANDY,LOAM,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.5374999999999999,GRASSLAND,TRUE,",GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.5374999999999999,GRASSLAND,TRUE,",GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.5465277777777778,GRASSLAND,TRUE,",GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.5465277777777778,GRASSLAND,TRUE,",GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.5520833333333333,TRUE,",HORSE,SHEEP",",CATTLE,GOAT,HORSE,SHEEP",gentle,3-5%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.5520833333333333,TRUE,",HORSE,SHEEP",",CATTLE,GOAT,HORSE,SHEEP",gentle,3-5%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.5631944444444444,GRASSLAND,TRUE,",GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.5631944444444444,GRASSLAND,TRUE,",GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.5687499999999999,GRASSLAND,TRUE,undefined,undefined,undefined,undefined,undefined,undefined,undefined,SANDY,LOAM,SANDY,LOAM,No,No,No,cracking,No,salt,100,120,Little,or,no,lime,required,to,to,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.5687499999999999,GRASSLAND,TRUE,undefined,undefined,undefined,undefined,undefined,undefined,undefined,SANDY,LOAM,SANDY,LOAM,No,No,No,cracking,No,salt,100,120,Little,or,no,lime,required,to,to,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.3243055555555555,GRASSLAND,TRUE,flat,0-2%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.3243055555555555,GRASSLAND,TRUE,flat,0-2%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.5805555555555556,GRASSLAND,TRUE,",SHEEP",Rare,gentle,3-5%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.5805555555555556,GRASSLAND,TRUE,",SHEEP",Rare,gentle,3-5%,"LINEAR,",SAND,SAND,SAND,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.5868055555555555,GRASSLAND,TRUE,",GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.5868055555555555,GRASSLAND,TRUE,",GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.5930555555555554,GRASSLAND,TRUE,",GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.5930555555555554,GRASSLAND,TRUE,",GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,LOAMY,SAND,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.6034722222222221,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.6034722222222221,GRASSLAND,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.6104166666666667,GRASSLAND,TRUE,",GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.6104166666666667,GRASSLAND,TRUE,",GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.6152777777777778,GRASSLAND,TRUE,",GOAT,HORSE,SHEEP",Rare,moderate,6-10%,"LINEAR,",SAND,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.6152777777777778,GRASSLAND,TRUE,",GOAT,HORSE,SHEEP",Rare,moderate,6-10%,"LINEAR,",SAND,SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.6201388888888889,GRASSLAND,TRUE,",GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.6201388888888889,GRASSLAND,TRUE,",GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.6236111111111111,GRASSLAND,TRUE,",GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.6236111111111111,GRASSLAND,TRUE,",GOAT,HORSE,SHEEP",Rare,gentle,3-5%,"LINEAR,",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.6270833333333333,GRASSLAND,TRUE,",GOAT,HORSE,SHEEP",Rare,moderate,6-10%,"LINEAR,",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.6270833333333333,GRASSLAND,TRUE,",GOAT,HORSE,SHEEP",Rare,moderate,6-10%,"LINEAR,",SAND,SAND,SANDY,LOAM,SANDY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.6437499999999999,GRASSLAND,TRUE,",GOAT,HORSE,SHEEP",Rare,gentle,3-5%,",LINEAR",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.6437499999999999,GRASSLAND,TRUE,",GOAT,HORSE,SHEEP",Rare,gentle,3-5%,",LINEAR",SANDY,LOAM,SANDY,LOAM,SANDY,LOAM,LOAMY,SAND,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,yield,yield,yield,yield,yield,yield,Diourbel,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.4854166666666666,GARDEN/MIXED,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SAND,SANDY,CLAY,SANDY,CLAY,CLAY,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,Sédhiou,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.4854166666666666,GARDEN/MIXED,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SAND,SANDY,CLAY,SANDY,CLAY,CLAY,No,cracking,No,salt,100,120,Little,or,no,lime,required,15,to,0.5,5s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,Sédhiou,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.5263888888888889,SHRUBLAND,TRUE,",CATTLE",Rare,flat,0-2%,"LINEAR,",SAND,SAND,SANDY,CLAY,SANDY,CLAY,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,Sédhiou,Sable argileux,Ajouter du compost pour équilibrer l'aération et la rétention d'eau.
45018.0,0.5263888888888889,SHRUBLAND,TRUE,",CATTLE",Rare,flat,0-2%,"LINEAR,",SAND,SAND,SANDY,CLAY,SANDY,CLAY,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Worse,yield,yield,yield,yield,yield,yield,yield,Sédhiou,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.536111111111111,SHRUBLAND,TRUE,",CATTLE,GOAT,HORSE",Rare,flat,0-2%,"LINEAR,",SAND,SANDY,CLAY,SANDY,CLAY,CLAY,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Better,yield,yield,yield,yield,yield,yield,yield,Sédhiou,Mixte,Aucune recommandation spécifique.
45018.0,0.536111111111111,SHRUBLAND,TRUE,",CATTLE,GOAT,HORSE",Rare,flat,0-2%,"LINEAR,",SAND,SANDY,CLAY,SANDY,CLAY,CLAY,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Better,yield,yield,yield,yield,yield,yield,yield,Sédhiou,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.547222222222222,SAVANNA,TRUE,",CATTLE,HORSE",Rare,flat,0-2%,"LINEAR,",SAND,SANDY,LOAM,SANDY,LOAM,SANDY,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Same,yield,yield,yield,yield,yield,Sédhiou,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.547222222222222,SAVANNA,TRUE,",CATTLE,HORSE",Rare,flat,0-2%,"LINEAR,",SAND,SANDY,LOAM,SANDY,LOAM,SANDY,CLAY,LOAM,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,yield,Same,yield,yield,yield,yield,yield,Sédhiou,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
45018.0,0.5701388888888888,GARDEN/MIXED,TRUE,",CATTLE,GOAT,HORSE,SHEEP",Rare,flat,0-2%,"LINEAR,",SAND,SAND,SANDY,CLAY,SANDY,CLAY,No,cracking,No,salt,100,120,Little,or,no,lime,required,50,to,0.9,7s-r,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Better,yield,yield,yield,yield,yield,yield,yield,Sédhiou,Sableux,Ajouter de la matière organique et utiliser l'irrigation goutte à goutte.
